"","KEW_FAMILY_EXT","QUERY","KEW_GENUS_EXT"
"17762","Malpighiaceae","Schwannia","Janusia"
"17763","Malpighiaceae","Sipapoa","Diacidia"
"17764","Malpighiaceae","Skoliopteris","Skoliopteris"
"17765","Malpighiaceae","Skoliopterys","Clonodia"
"17766","Malpighiaceae","Spachea","Spachea"
"17767","Malpighiaceae","Sphedamnocarpus","Sphedamnocarpus"
"17768","Malpighiaceae","Sprucina","Jubelina"
"17769","Malpighiaceae","Stigmaphyllon","Stigmaphyllon"
"17770","Malpighiaceae","Tetrapodenia","Burdachia"
"17771","Malpighiaceae","Tetrapterys","Tetrapterys"
"17772","Malpighiaceae","Tetraspis","Tetraspis"
"17773","Malpighiaceae","Triaspis","Triaspis"
"17774","Malpighiaceae","Tricomaria","Tricomaria"
"17775","Malpighiaceae","Tricomariopsis","Sphedamnocarpus"
"17776","Malpighiaceae","Triopterys","Triopterys"
"17777","Malpighiaceae","Tristellateia","Tristellateia"
"17778","Malpighiaceae","Tritomopterys","Gaudichaudia"
"17779","Malpighiaceae","Verrucularia","Verrucularia"
"17780","Malpighiaceae","Verrucularina","Verrucularia"
"17781","Malpighiaceae","Zymum","Tristellateia"
"17782","Malvaceae","Cavanilla","Dombeya"
"17783","Malvaceae","Macrocalyx","Megistostegium"
"17784","Malvaceae","Thurberia","Gossypium"
"17785","Malvaceae","Cristaria","Cristaria"
"17786","Malvaceae","Gaya","Gaya"
"17787","Malvaceae","Abelmoschus","Abelmoschus"
"17788","Malvaceae","Abortopetalum","Abutilon"
"17789","Malvaceae","Abutilon","Abutilon"
"17790","Malvaceae","Abutilothamnus","Abutilothamnus"
"17791","Malvaceae","Acaulimalva","Acaulimalva"
"17792","Malvaceae","Achania","Achania"
"17793","Malvaceae","Akrosida","Akrosida"
"17794","Malvaceae","Alcalthaea","Alcalthaea"
"17795","Malvaceae","Alcea","Alcea"
"17796","Malvaceae","Allosidastrum","Allosidastrum"
"17797","Malvaceae","Allowissadula","Allowissadula"
"17798","Malvaceae","Althaea","Althaea"
"17799","Malvaceae","Alyogyne","Alyogyne"
"17800","Malvaceae","Andeimalva","Andeimalva"
"17801","Malvaceae","Androcalva","Androcalva"
"17802","Malvaceae","Anisodontea","Anisodontea"
"17803","Malvaceae","Anoda","Anoda"
"17804","Malvaceae","Anotea","Anotea"
"17805","Malvaceae","Arcynospermum","Arcynospermum"
"17806","Malvaceae","Armourea","Thespesia"
"17807","Malvaceae","Asterochlaena","Pavonia"
"17808","Malvaceae","Asterotrichion","Asterotrichion"
"17809","Malvaceae","Atkinsia","Thespesia"
"17810","Malvaceae","Azanza","Azanza"
"17811","Malvaceae","Bakeridesia","Bakeridesia"
"17812","Malvaceae","Bastardia","Bastardia"
"17813","Malvaceae","Bastardiastrum","Bastardiastrum"
"17814","Malvaceae","Bastardiopsis","Bastardiopsis"
"17815","Malvaceae","Batesimalva","Batesimalva"
"17816","Malvaceae","Billieturnera","Billieturnera"
"17817","Malvaceae","Blanchetiastrum","Blanchetiastrum"
"17818","Malvaceae","Bogenhardia","Herissantia"
"17819","Malvaceae","Bombycella","Bombycella"
"17820","Malvaceae","Bombycidendron","Bombycidendron"
"17821","Malvaceae","Bordasia","Bordasia"
"17822","Malvaceae","Briquetia","Briquetia"
"17823","Malvaceae","Brockmania","Hibiscus"
"17824","Malvaceae","Bupariti","Bupariti"
"17825","Malvaceae","Callirhoe","Callirhoe"
"17826","Malvaceae","Calyculogygas","Calyculogygas"
"17827","Malvaceae","Calyptraemalva","Calyptraemalva"
"17828","Malvaceae","Cancellaria","Pavonia"
"17829","Malvaceae","Cenocentrum","Cenocentrum"
"17830","Malvaceae","Cephalohibiscus","Cephalohibiscus"
"17831","Malvaceae","Chiranthomontodendron","Chiranthomontodendron"
"17832","Malvaceae","Cienfuegosia","Cienfuegosia"
"17833","Malvaceae","Codonochlamys","Codonochlamys"
"17834","Malvaceae","Corynabutilon","Corynabutilon"
"17835","Malvaceae","Cotylephora","Cotylephora"
"17836","Malvaceae","Decaschistia","Decaschistia"
"17837","Malvaceae","Dendrosida","Dendrosida"
"17838","Malvaceae","Diadesma","Diadesma"
"17839","Malvaceae","Dicellostyles","Dicellostyles"
"17840","Malvaceae","Dictyocarpus","Dictyocarpus"
"17841","Malvaceae","Dinacrusa","Dinacrusa"
"17842","Malvaceae","Diplopenta","Diplopenta"
"17843","Malvaceae","Dirhamphis","Dirhamphis"
"17844","Malvaceae","Disella","Disella"
"17845","Malvaceae","Dumreichera","Dumreichera"
"17846","Malvaceae","Eremalche","Eremalche"
"17847","Malvaceae","Eribroma","Eribroma"
"17848","Malvaceae","Erioxylum","Erioxylum"
"17849","Malvaceae","Fioria","Fioria"
"17850","Malvaceae","Fryxellia","Fryxellia"
"17851","Malvaceae","Fuertesimalva","Fuertesimalva"
"17852","Malvaceae","Fugosia","Cienfuegosia"
"17853","Malvaceae","Gayoides","Herissantia"
"17854","Malvaceae","Glabraria","Glabraria"
"17855","Malvaceae","Goethea","Goethea"
"17856","Malvaceae","Gossypioides","Gossypioides"
"17857","Malvaceae","Gossypium","Gossypium"
"17858","Malvaceae","Gynatrix","Gynatrix"
"17859","Malvaceae","Hampea","Hampea"
"17860","Malvaceae","Helicteropsis","Helicteropsis"
"17861","Malvaceae","Hemiultragossypium","Hemiultragossypium"
"17862","Malvaceae","Herissantia","Herissantia"
"17863","Malvaceae","Hesperalcea","Hesperalcea"
"17864","Malvaceae","Hexagonotheca","Hexagonotheca"
"17865","Malvaceae","Hibiscadelphus","Hibiscadelphus"
"17866","Malvaceae","Hibiscus","Hibiscus"
"17867","Malvaceae","Hochreutinera","Hochreutinera"
"17868","Malvaceae","Hoheria","Hoheria"
"17869","Malvaceae","Horsfordia","Horsfordia"
"17870","Malvaceae","Howittia","Howittia"
"17871","Malvaceae","Humbertianthus","Humbertianthus"
"17872","Malvaceae","Humbertiella","Humbertiella"
"17873","Malvaceae","Icosinia","Icosinia"
"17874","Malvaceae","Iliamna","Sphaeralcea"
"17875","Malvaceae","Indagator","Indagator"
"17876","Malvaceae","Julostylis","Julostylis"
"17877","Malvaceae","Jumelleanthus","Jumelleanthus"
"17878","Malvaceae","Kavalama","Kavalama"
"17879","Malvaceae","Kearnemalvastrum","Kearnemalvastrum"
"17880","Malvaceae","Kitaibela","Kitaibela"
"17881","Malvaceae","Kitaibelia","Kitaibelia"
"17882","Malvaceae","Kokia","Kokia"
"17883","Malvaceae","Kosteletzkya","Kosteletzkya"
"17884","Malvaceae","Krapovickasia","Krapovickasia"
"17885","Malvaceae","Kydia","Kydia"
"17886","Malvaceae","Laguna","Laguna"
"17887","Malvaceae","Lagunaria","Lagunaria"
"17888","Malvaceae","Lass","Lass"
"17889","Malvaceae","Lassa","Lassa"
"17890","Malvaceae","Lavatera","Lavatera"
"17891","Malvaceae","Lawrencia","Lawrencia"
"17892","Malvaceae","Lebretonia","Lebretonia"
"17893","Malvaceae","Lebronnecia","Lebronnecia"
"17894","Malvaceae","Lecanophora","Lecanophora"
"17895","Malvaceae","Lopimia","Lopimia"
"17896","Malvaceae","Luederitzia","Luederitzia"
"17897","Malvaceae","Macrostelia","Macrostelia"
"17898","Malvaceae","Maga","Montezuma"
"17899","Malvaceae","Malache","Pavonia"
"17900","Malvaceae","Malachra","Malachra"
"17901","Malvaceae","Malacothamnus","Malacothamnus"
"17902","Malvaceae","Malope","Malope"
"17903","Malvaceae","Malva","Malva"
"17904","Malvaceae","Malvalthaea","Malvalthaea"
"17905","Malvaceae","Malvastrum","Malvastrum"
"17906","Malvaceae","Malvaviscus","Malvaviscus"
"17907","Malvaceae","Malvella","Malvella"
"17908","Malvaceae","Malveopsis","Anisodontea"
"17909","Malvaceae","Marconia","Marconia"
"17910","Malvaceae","Megistostegium","Megistostegium"
"17911","Malvaceae","Meximalva","Meximalva"
"17912","Malvaceae","Modanthos","Modanthos"
"17913","Malvaceae","Modiola","Modiola"
"17914","Malvaceae","Modiolastrum","Modiolastrum"
"17915","Malvaceae","Monteiroa","Monteiroa"
"17916","Malvaceae","Montezuma","Montezuma"
"17917","Malvaceae","Munchusia","Munchusia"
"17918","Malvaceae","Napaea","Napaea"
"17919","Malvaceae","Nayariophyton","Nayariophyton"
"17920","Malvaceae","Neobaclea","Neobaclea"
"17921","Malvaceae","Neobrittonia","Neobrittonia"
"17922","Malvaceae","Neogossypium","Neogossypium"
"17923","Malvaceae","Neohumbertiella","Neohumbertiella"
"17924","Malvaceae","Nototriche","Nototriche"
"17925","Malvaceae","Notoxylinon","Notoxylinon"
"17926","Malvaceae","Olbia","Olbia"
"17927","Malvaceae","Omphacarpus","Omphacarpus"
"17928","Malvaceae","Palaua","Palaua"
"17929","Malvaceae","Palava","Palaua"
"17930","Malvaceae","Papuodendron","Papuodendron"
"17931","Malvaceae","Parita","Parita"
"17932","Malvaceae","Pariti","Hibiscus"
"17933","Malvaceae","Paritium","Paritium"
"17934","Malvaceae","Pavonia","Pavonia"
"17935","Malvaceae","Peltaea","Peltaea"
"17936","Malvaceae","Peltobractea","Peltaea"
"17937","Malvaceae","Peltostegia","Peltaea"
"17938","Malvaceae","Pentagonocarpus","Pentagonocarpus"
"17939","Malvaceae","Periptera","Periptera"
"17940","Malvaceae","Perrieranthus","Perrierophytum"
"17941","Malvaceae","Perrierophytum","Perrierophytum"
"17942","Malvaceae","Phragmocarpidium","Phragmocarpidium"
"17943","Malvaceae","Phymosia","Phymosia"
"17944","Malvaceae","Physalastrum","Sida"
"17945","Malvaceae","Plagianthus","Plagianthus"
"17946","Malvaceae","Plarodrigoa","Cristaria"
"17947","Malvaceae","Pseudabutilon","Pseudabutilon"
"17948","Malvaceae","Pseudobastardia","Herissantia"
"17949","Malvaceae","Pseudomalachra","Pseudomalachra"
"17950","Malvaceae","Pseudopavonia","Pavonia"
"17951","Malvaceae","Pteropavonia","Pavonia"
"17952","Malvaceae","Radyera","Radyera"
"17953","Malvaceae","Rhynchosida","Rhynchosida"
"17954","Malvaceae","Riedlea","Riedlea"
"17955","Malvaceae","Robinsonella","Robinsonella"
"17956","Malvaceae","Roifia","Roifia"
"17957","Malvaceae","Rojasimalva","Rojasimalva"
"17958","Malvaceae","Schizoica","Schizoica"
"17959","Malvaceae","Selenothamnus","Lawrencia"
"17960","Malvaceae","Selera","Gossypium"
"17961","Malvaceae","Senra","Senra"
"17962","Malvaceae","Serraea","Serraea"
"17963","Malvaceae","Sesquicella","Sesquicella"
"17964","Malvaceae","Shantzia","Azanza"
"17965","Malvaceae","Sida","Sida"
"17966","Malvaceae","Sidalcea","Sidalcea"
"17967","Malvaceae","Sidasodes","Sidasodes"
"17968","Malvaceae","Sidastrum","Sida"
"17969","Malvaceae","Side","Side"
"17970","Malvaceae","Sidopsis","Malvastrum"
"17971","Malvaceae","Sphaeralcea","Sphaeralcea"
"17972","Malvaceae","Sphaeroma","Sphaeroma"
"17973","Malvaceae","Spirabutilon","Spirabutilon"
"17974","Malvaceae","Symphyochlamys","Symphyochlamys"
"17975","Malvaceae","Talipariti","Talipariti"
"17976","Malvaceae","Tarasa","Tarasa"
"17977","Malvaceae","Tetraptera","Gaya"
"17978","Malvaceae","Tetrasida","Tetrasida"
"17979","Malvaceae","Thepparatia","Thepparatia"
"17980","Malvaceae","Thespesia","Thespesia"
"17981","Malvaceae","Thespesiopsis","Thespesiopsis"
"17982","Malvaceae","Thorntonia","Pavonia"
"17983","Malvaceae","Trichosiphum","Trichosiphum"
"17984","Malvaceae","Triplochlamys","Triplochlamys"
"17985","Malvaceae","Tropidococcus","Tropidococcus"
"17986","Malvaceae","Typhalea","Typhalea"
"17987","Malvaceae","Uladendron","Uladendron"
"17988","Malvaceae","Ulbrichia","Ulbrichia"
"17989","Malvaceae","Ultragossypium","Gossypium"
"17990","Malvaceae","Urena","Urena"
"17991","Malvaceae","Urocarpidium","Urocarpidium"
"17992","Malvaceae","Utilon","Utilon"
"17993","Malvaceae","Weldena","Weldena"
"17994","Malvaceae","Wercklea","Wercklea"
"17995","Malvaceae","Werklea","Werklea"
"17996","Malvaceae","Wilhelminia","Wilhelminia"
"17997","Malvaceae","Wissadula","Wissadula"
"17998","Marantaceae","Donax","Donax"
"17999","Marantaceae","Trachyphrynium","Trachyphrynium"
"18000","Marantaceae","Afrocalathea","Afrocalathea"
"18001","Marantaceae","Ataenidia","Ataenidia"
"18002","Marantaceae","Bamburanta","Trachyphrynium"
"18003","Marantaceae","Calathea","Calathea"
"18004","Marantaceae","Clinogyne","Marantochloa"
"18005","Marantaceae","Cominsia","Cominsia"
"18006","Marantaceae","Ctenanthe","Ctenanthe"
"18007","Marantaceae","Ctenophrynium","Saranthe"
"18008","Marantaceae","Halopegia","Halopegia"
"18009","Marantaceae","Haumania","Haumania"
"18010","Marantaceae","Hybophrynium","Trachyphrynium"
"18011","Marantaceae","Hylaeanthe","Hylaeanthe"
"18012","Marantaceae","Hymenocharis","Ischnosiphon"
"18013","Marantaceae","Hypselodelphys","Hypselodelphys"
"18014","Marantaceae","Hytophrynium","Trachyphrynium"
"18015","Marantaceae","Indianthus","Indianthus"
"18016","Marantaceae","Ischnosiphon","Ischnosiphon"
"18017","Marantaceae","Koernickanthe","Koernickanthe"
"18018","Marantaceae","Maranta","Maranta"
"18019","Marantaceae","Marantochloa","Marantochloa"
"18020","Marantaceae","Megaphrynium","Megaphrynium"
"18021","Marantaceae","Monophrynium","Monophrynium"
"18022","Marantaceae","Monophyllanthe","Monophyllanthe"
"18023","Marantaceae","Monotagma","Monotagma"
"18024","Marantaceae","Myrosma","Myrosma"
"18025","Marantaceae","Phacelophrynium","Phacelophrynium"
"18026","Marantaceae","Phrynium","Phrynium"
"18027","Marantaceae","Pleiostachya","Pleiostachya"
"18028","Marantaceae","Sanblasia","Sanblasia"
"18029","Marantaceae","Saranthe","Saranthe"
"18030","Marantaceae","Sarcophrynium","Sarcophrynium"
"18031","Marantaceae","Schumannianthus","Schumannianthus"
"18032","Marantaceae","Stachyphrynium","Stachyphrynium"
"18033","Marantaceae","Stromanthe","Stromanthe"
"18034","Marantaceae","Thalia","Thalia"
"18035","Marantaceae","Thaumatococcus","Thaumatococcus"
"18036","Marantaceae","Thymocarpus","Thymocarpus"
"18037","Marattiaceae","Angiopteris","Angiopteris"
"18038","Marattiaceae","Archangiopteris","Angiopteris"
"18039","Marattiaceae","Christensenia","Christensenia"
"18040","Marattiaceae","Clementea","Angiopteris"
"18041","Marattiaceae","Danaea","Danaea"
"18042","Marattiaceae","Danaeopsis","Danaea"
"18043","Marattiaceae","Discostegia","Marattia"
"18044","Marattiaceae","Eupodium","Marattia"
"18045","Marattiaceae","Heterodanaea","Danaea"
"18046","Marattiaceae","Kaulfussia","Christensenia"
"18047","Marattiaceae","Macroglossum","Angiopteris"
"18048","Marattiaceae","Marattia","Marattia"
"18049","Marattiaceae","Myriotheca","Marattia"
"18050","Marattiaceae","Protangiopteris","Angiopteris"
"18051","Marattiaceae","Protomarattia","Angiopteris"
"18052","Marattiaceae","Psilodochea","Angiopteris"
"18053","Marattiaceae","Ptisana","Ptisana"
"18054","Marattiaceae","Stibasia","Marattia"
"18055","Marcgraviaceae","Ascium","Ascium"
"18056","Marcgraviaceae","Caracasia","Caracasia"
"18057","Marcgraviaceae","Marcgravia","Marcgravia"
"18058","Marcgraviaceae","Marcgraviastrum","Marcgraviastrum"
"18059","Marcgraviaceae","Norantea","Norantea"
"18060","Marcgraviaceae","Pseudosarcopera","Pseudosarcopera"
"18061","Marcgraviaceae","Ruyschia","Ruyschia"
"18062","Marcgraviaceae","Sarcopera","Sarcopera"
"18063","Marcgraviaceae","Schwartzia","Schwartzia"
"18064","Marcgraviaceae","Souroubea","Souroubea"
"18065","Marchantiaceae","Bucegia","Bucegia"
"18066","Marchantiaceae","Dumortiera","Dumortiera"
"18067","Marchantiaceae","Marchantia","Marchantia"
"18068","Marchantiaceae","Marchantiopsis","Marchantiopsis"
"18069","Marchantiaceae","Marchasta","Marchasta"
"18070","Marchantiaceae","Neohodgsonia","Neohodgsonia"
"18071","Marsileaceae","Calamistrum","Pilularia"
"18072","Marsileaceae","Lemma","Marsilea"
"18073","Marsileaceae","Marsilea","Marsilea"
"18074","Marsileaceae","Pilularia","Pilularia"
"18075","Marsileaceae","Regnellidium","Regnellidium"
"18076","Marsileaceae","Spheroidea","Marsilea"
"18077","Marsileaceae","Zalusianskya","Zalusianskya"
"18078","Marsileaceae","Zaluzianskia","Marsilea"
"18079","Martyniaceae","Carpoceras","Carpoceras"
"18080","Martyniaceae","Holoregmia","Holoregmia"
"18081","Mastigophoraceae","Mastigophora","Mastigophora"
"18082","Mastigophoraceae","Dendromastigophora","Dendromastigophora"
"18083","Matoniaceae","Matonia","Matonia"
"18084","Matoniaceae","Phanerosorus","Phanerosorus"
"18085","Matoniaceae","Prionopteris","Prionopteris"
"18086","Mayacaceae","Biaslia","Mayaca"
"18087","Mayacaceae","Coletia","Mayaca"
"18088","Mayacaceae","Mayaca","Mayaca"
"18089","Mayacaceae","Syena","Mayaca"
"18090","Medusagynaceae","Medusagyne","Medusagyne"
"18091","Medusandraceae","Medusandra","Medusandra"
"18092","Medusandraceae","Soyauxia","Soyauxia"
"18093","Meesiaceae","Amblyodon","Amblyodon"
"18094","Meesiaceae","Amblyodum","Amblyodum"
"18095","Meesiaceae","Diplocomium","Diplocomium"
"18096","Meesiaceae","Meesia","Meesia"
"18097","Meesiaceae","Neomeesia","Neomeesia"
"18098","Meesiaceae","Paludella","Paludella"
"18099","Melanophyllaceae","Kaliphora","Kaliphora"
"18100","Melanophyllaceae","Melanophylla","Melanophylla"
"18101","Melanthiaceae","Aletris","Aletris"
"18102","Melanthiaceae","Amianthium","Amianthium"
"18103","Melanthiaceae","Anticlea","Anticlea"
"18104","Melanthiaceae","Campynema","Campynema"
"18105","Melanthiaceae","Campynemanthe","Campynemanthe"
"18106","Melanthiaceae","Chamaelirium","Chamaelirium"
"18107","Melanthiaceae","Chionographis","Chionographis"
"18108","Melanthiaceae","Harperocallis","Harperocallis"
"18109","Melanthiaceae","Helonias","Helonias"
"18110","Melanthiaceae","Heloniopsis","Heloniopsis"
"18111","Melanthiaceae","Japonolirion","Japonolirion"
"18112","Melanthiaceae","Lophiola","Lophiola"
"18113","Melanthiaceae","Melanthium","Melanthium"
"18114","Melanthiaceae","Metanarthecium","Metanarthecium"
"18115","Melanthiaceae","Narthecium","Narthecium"
"18116","Melanthiaceae","Nietneria","Nietneria"
"18117","Melanthiaceae","Petrosavia","Petrosavia"
"18118","Melanthiaceae","Pleea","Pleea"
"18119","Melanthiaceae","Pseudotrillium","Pseudotrillium"
"18120","Melanthiaceae","Schoenocaulon","Schoenocaulon"
"18121","Melanthiaceae","Siraitos","Siraitos"
"18122","Melanthiaceae","Stenanthella","Stenanthium"
"18123","Melanthiaceae","Stenanthium","Stenanthium"
"18124","Melanthiaceae","Tofieldia","Tofieldia"
"18125","Melanthiaceae","Toxicoscordion","Toxicoscordion"
"18126","Melanthiaceae","Veratrum","Veratrum"
"18127","Melanthiaceae","Xerophyllum","Xerophyllum"
"18128","Melanthiaceae","Ypsilandra","Ypsilandra"
"18129","Melanthiaceae","Zigadenus","Zigadenus"
"18130","Melastomataceae","Gymnagathis","Stapfiophyton"
"18131","Melastomataceae","Petalonema","Gravesia"
"18132","Melastomataceae","Tulasnea","Siphanthera"
"18133","Melastomataceae","Uranthera","Acisanthera"
"18134","Melastomataceae","Macrocentrum","Macrocentrum"
"18135","Melastomataceae","Pachyloma","Pachyloma"
"18136","Melastomataceae","Pterolepis","Pterolepis"
"18137","Melastomataceae","Rhynchanthera","Rhynchanthera"
"18138","Melastomataceae","Acanthella","Acanthella"
"18139","Melastomataceae","Acinodendron","Acinodendron"
"18140","Melastomataceae","Acinolis","Acinolis"
"18141","Melastomataceae","Aciotis","Aciotis"
"18142","Melastomataceae","Acipetalum","Acipetalum"
"18143","Melastomataceae","Acisanthera","Acisanthera"
"18144","Melastomataceae","Adamea","Adamea"
"18145","Melastomataceae","Adelbertia","Meriania"
"18146","Melastomataceae","Adelobotrys","Adelobotrys"
"18147","Melastomataceae","Afzeliella","Guyonia"
"18148","Melastomataceae","Alifana","Brachyotum"
"18149","Melastomataceae","Alifanus","Rhexia"
"18150","Melastomataceae","Allomaieta","Allomaieta"
"18151","Melastomataceae","Allomorphia","Allomorphia"
"18152","Melastomataceae","Alloneuron","Alloneuron"
"18153","Melastomataceae","Allozygia","Oxyspora"
"18154","Melastomataceae","Alosemis","Alosemis"
"18155","Melastomataceae","Amaraboya","Blakea"
"18156","Melastomataceae","Amphiblemma","Amphiblemma"
"18157","Melastomataceae","Amphitoma","Miconia"
"18158","Melastomataceae","Amphorocalyx","Amphorocalyx"
"18159","Melastomataceae","Anaectocalyx","Anaectocalyx"
"18160","Melastomataceae","Ancistrodesmus","Microlepis"
"18161","Melastomataceae","Anerincleistus","Anerincleistus"
"18162","Melastomataceae","Anisocentrum","Acisanthera"
"18163","Melastomataceae","Anoectocalyx","Anaectocalyx"
"18164","Melastomataceae","Anplectrella","Creochiton"
"18165","Melastomataceae","Anplectrum","Diplectria"
"18166","Melastomataceae","Antherotoma","Antherotoma"
"18167","Melastomataceae","Antheryta","Antheryta"
"18168","Melastomataceae","Antisola","Antisola"
"18169","Melastomataceae","Apatitia","Bellucia"
"18170","Melastomataceae","Appendicularia","Appendicularia"
"18171","Melastomataceae","Apteuxis","Pternandra"
"18172","Melastomataceae","Argyrella","Dissotis"
"18173","Melastomataceae","Arthrostema","Arthrostema"
"18174","Melastomataceae","Arthrostemma","Arthrostemma"
"18175","Melastomataceae","Aschistanthera","Aschistanthera"
"18176","Melastomataceae","Asterostoma","Osbeckia"
"18177","Melastomataceae","Astrocalyx","Astrocalyx"
